workload,launch_order,call_id,matrix_size,process,op_index,op_type,family,kernel_name,grid,block,ncu_status,ncu_replay_us,nsys_gpu_us,sm_throughput_pct,tensor_pipe_active_pct,dram_cycles_active_pct,dram_bw_pct_of_peak,dram_read_bytes,dram_write_bytes,l2_throughput_pct,l2_hit_rate_pct,l1_throughput_pct,achieved_occupancy_pct,theoretical_occupancy_pct,waves_per_sm,registers_per_thread,gemm_tflops_from_replay,dominant_stalls,hardware_bottleneck_interpretation
react_tool,76,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 64, 64>(T1 *,","(256, 6, 1)","(512, 1, 1)",profiled,3.584,3.2,14.101,0.0,1.939273,0.0,67200.0,0.0,2.168766,69.476961,13.32493,68.052506,100.0,4.0,29.0,,,"underutilised: SM 14 %, DRAM 2 %, L2 2 %, occ 68 %"
react_tool,77,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 64, 64>(T1 *,","(256, 6, 1)","(512, 1, 1)",profiled,3.712,3.04,14.255566,0.0,1.856576,0.0,67072.0,0.0,2.016523,72.577266,13.303647,68.350729,100.0,4.0,29.0,,,"underutilised: SM 14 %, DRAM 2 %, L2 2 %, occ 68 %"
react_tool,78,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(768, 1, 1)","(128, 1, 1)",profiled,3.616,2.34,14.845614,0.0,24.224188,0.0,855296.0,0.0,13.691705,56.775042,10.763333,43.523116,100.0,0.5,16.0,,,"latency/launch-bound: 0.50 waves per SM, no unit above 30 % of peak"
react_tool,79,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(384, 1, 1)","(128, 1, 1)",profiled,3.424,2.05,5.778245,0.0,12.388117,0.0,411008.0,0.0,7.579582,60.287339,4.274437,22.439681,100.0,0.25,16.0,,,"latency/launch-bound: 0.25 waves per SM, no unit above 30 % of peak"
react_tool,80,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,4.8,3.9,30.476197,0.0,16.898451,0.0,793216.0,0.0,10.765618,54.195368,6.086583,83.846862,100.0,1.33,39.0,,,"underutilised: SM 30 %, DRAM 17 %, L2 11 %, occ 84 %"
react_tool,81,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(768, 1, 1)","(128, 1, 1)",profiled,3.584,2.24,13.55387,0.0,24.451112,0.0,855296.0,0.0,16.422355,66.607763,11.807175,44.04402,100.0,0.5,16.0,,,"latency/launch-bound: 0.50 waves per SM, no unit above 30 % of peak"
react_tool,82,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::BFloat1","(768, 1, 1)","(128, 1, 1)",profiled,4.096,2.43,13.104493,0.0,40.083763,0.0,1592576.0,0.0,15.855858,40.151299,9.058576,42.398549,100.0,0.5,16.0,,,"underutilised: SM 13 %, DRAM 40 %, L2 16 %, occ 42 %"
react_tool,83,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(96, 1, 1)","(128, 1, 1)",profiled,3.232,1.92,2.085155,0.0,5.314128,0.0,167168.0,0.0,3.290858,65.017689,2.058502,8.30958,100.0,0.06,16.0,,,"latency/launch-bound: 0.06 waves per SM, no unit above 30 % of peak"
react_tool,84,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(48, 1, 1)","(128, 1, 1)",profiled,3.168,1.82,0.732083,0.0,2.173371,0.0,66944.0,0.0,2.179415,76.428102,1.454276,8.311767,100.0,0.03,16.0,,,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak"
react_tool,85,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.584,2.66,8.039573,0.0,3.047061,0.0,105088.0,0.0,2.168501,67.970684,6.412096,73.571334,100.0,1.33,39.0,,,"underutilised: SM 8 %, DRAM 3 %, L2 2 %, occ 74 %"
react_tool,86,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(96, 1, 1)","(128, 1, 1)",profiled,3.2,1.82,1.754065,0.0,5.384235,0.0,167168.0,0.0,3.597868,67.711616,2.127764,8.311693,100.0,0.06,16.0,,,"latency/launch-bound: 0.06 waves per SM, no unit above 30 % of peak"
react_tool,87,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::BFloat1","(96, 1, 1)","(128, 1, 1)",profiled,3.232,1.92,2.104653,0.0,6.880697,0.0,216448.0,0.0,3.567601,59.774689,2.023703,8.307346,100.0,0.06,16.0,,,"latency/launch-bound: 0.06 waves per SM, no unit above 30 % of peak"
react_tool,88,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.2,2.3,8.859562,0.0,3.393684,0.0,105088.0,0.0,2.287988,66.55682,5.400132,58.038553,100.0,1.33,39.0,,,"underutilised: SM 9 %, DRAM 3 %, L2 2 %, occ 58 %"
react_tool,89,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.264,2.27,8.89753,0.0,3.331981,0.0,105088.0,0.0,2.227901,63.682546,5.361639,58.054562,100.0,1.33,39.0,,,"underutilised: SM 9 %, DRAM 3 %, L2 2 %, occ 58 %"
react_tool,90,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass:","(3, 2, 16)","(128, 1, 1)",profiled,10.112,8.86,7.999575,17.415498,10.646712,0.0,1054464.0,0.0,18.255936,87.937965,14.573614,8.309858,8.333333,0.75,242.0,,,"latency/launch-bound: 0.75 waves per SM, no unit above 30 % of peak"
react_tool,91,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,attention,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, ","(768, 1, 1)","(128, 1, 1)",profiled,7.2,3.87,19.784619,0.0,45.427229,0.0,3192960.0,0.0,17.860365,26.444746,5.297672,41.667144,75.0,0.67,54.0,,,"underutilised: SM 20 %, DRAM 45 %, L2 18 %, occ 42 %"
react_tool,92,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,gemm,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,"(32, 3, 1)","(128, 1, 1)",profiled,18.048,17.28,27.283883,40.198171,51.910285,0.0,9189632.0,0.0,57.778267,82.144431,40.198171,8.330966,8.333333,0.75,146.0,,,tensor-core compute-bound
react_tool,93,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(384, 1, 1)","(128, 1, 1)",profiled,3.68,1.54,1.870912,0.0,44.010417,0.0,1579136.0,0.0,17.340642,36.93073,6.856894,18.57231,100.0,0.25,37.0,,,"underutilised: SM 2 %, DRAM 44 %, L2 17 %, occ 19 %"
react_tool,94,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(768, 1, 1)","(128, 1, 1)",profiled,3.904,2.46,12.357483,0.0,21.675027,0.0,818560.0,0.0,20.731977,70.362182,9.329343,45.096478,100.0,0.5,31.0,,,"latency/launch-bound: 0.50 waves per SM, no unit above 30 % of peak"
react_tool,95,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(384, 1, 1)","(128, 1, 1)",profiled,3.616,1.66,1.281168,0.0,44.890006,0.0,1577600.0,0.0,20.844089,51.724071,9.267115,17.572422,100.0,0.25,30.0,,,"underutilised: SM 1 %, DRAM 45 %, L2 21 %, occ 18 %"
react_tool,96,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(12, 1, 1)","(32, 16, 1)",profiled,7.328,4.48,0.678686,0.0,22.675915,0.0,1623552.0,0.0,8.909154,25.822618,25.818652,33.265966,100.0,0.03,26.0,,,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak"
react_tool,97,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(1, 1, 1)","(128, 1, 1)",profiled,1.792,1.06,0.017126,0.0,0.31994,0.0,5504.0,0.0,0.866466,77.400419,71.078205,8.258137,100.0,0.0,32.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
react_tool,98,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(1, 1, 1)","(128, 1, 1)",profiled,2.464,1.18,0.024881,0.0,0.296336,0.0,7040.0,0.0,0.787512,77.703381,66.928105,8.154503,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
react_tool,99,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(1536, 1, 1)","(128, 1, 1)",profiled,3.968,2.46,10.853718,0.0,40.985832,0.0,1584768.0,0.0,20.970487,52.92363,10.606858,69.970564,100.0,1.0,16.0,,,"underutilised: SM 11 %, DRAM 41 %, L2 21 %, occ 70 %"
react_tool,100,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,copy,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[","(384, 1, 1)","(128, 1, 1)",profiled,3.552,1.54,1.278732,0.0,45.750445,0.0,1577856.0,0.0,18.048418,36.91995,7.283051,18.356904,100.0,0.25,30.0,,,"underutilised: SM 1 %, DRAM 46 %, L2 18 %, occ 18 %"
react_tool,101,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(768, 1, 1)","(128, 1, 1)",profiled,3.552,2.75,12.679156,0.0,23.496882,0.0,810368.0,0.0,15.549821,64.216506,11.436852,43.373429,100.0,0.5,16.0,,,"latency/launch-bound: 0.50 waves per SM, no unit above 30 % of peak"
react_tool,103,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,gemm,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params,"(24, 22, 2)","(128, 1, 1)",profiled,73.632,74.59,36.865571,39.247934,63.958133,0.0,45912704.0,367360.0,79.137476,91.940546,39.865974,15.552349,16.666667,4.12,88.0,,,DRAM-bandwidth-bound
react_tool,104,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lam","(2064, 1, 1)","(128, 1, 1)",profiled,6.72,3.46,18.44009,0.0,64.701172,0.0,4240256.0,0.0,29.689024,51.225006,13.861061,63.740173,100.0,1.34,30.0,,,DRAM-bandwidth-bound
react_tool,106,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,gemm,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params,"(24, 22, 2)","(128, 1, 1)",profiled,73.376,74.53,36.9429,39.241276,63.70109,0.0,45911040.0,384.0,79.272949,91.933919,39.859211,15.567331,16.666667,4.12,88.0,,,DRAM-bandwidth-bound
react_tool,107,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloa","(2064, 1, 1)","(128, 1, 1)",profiled,10.752,3.87,3.339406,0.0,80.43346,0.0,8460416.0,0.0,31.672033,34.105007,9.66551,71.308253,100.0,1.34,37.0,,,DRAM-bandwidth-bound
react_tool,109,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,gemm,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params,"(24, 4, 9)","(128, 1, 1)",profiled,74.4,71.62,36.509474,39.450635,69.391735,0.0,49351296.0,1389184.0,78.134282,91.352538,40.381391,15.773388,16.666667,3.38,88.0,,,DRAM-bandwidth-bound
react_tool,110,plan,768,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(384, 1, 1)","(128, 1, 1)",profiled,3.712,2.18,1.822518,0.0,43.711026,0.0,1579136.0,0.0,17.22299,37.076031,6.901558,19.06102,100.0,0.25,37.0,,,"underutilised: SM 2 %, DRAM 44 %, L2 17 %, occ 19 %"
react_tool,111,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(768, 1, 1)","(128, 1, 1)",profiled,3.872,2.43,12.978472,0.0,21.912692,0.0,818560.0,0.0,20.966783,70.28903,9.712515,45.077046,100.0,0.5,31.0,,,"latency/launch-bound: 0.50 waves per SM, no unit above 30 % of peak"
react_tool,112,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(384, 1, 1)","(128, 1, 1)",profiled,3.648,1.63,1.346232,0.0,44.78561,0.0,1577600.0,0.0,20.752138,51.749615,9.737748,18.1745,100.0,0.25,30.0,,,"underutilised: SM 1 %, DRAM 45 %, L2 21 %, occ 18 %"
react_tool,113,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(12, 1, 1)","(32, 16, 1)",profiled,7.552,4.64,0.70013,0.0,22.068138,0.0,1623424.0,0.0,8.645175,25.194881,25.961158,33.266353,100.0,0.03,26.0,,,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak"
react_tool,114,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(1, 1, 1)","(128, 1, 1)",profiled,1.792,1.06,0.016652,0.0,0.318424,0.0,5504.0,0.0,0.862069,77.356902,80.927292,8.289427,100.0,0.0,32.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
react_tool,115,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(1, 1, 1)","(128, 1, 1)",profiled,2.016,1.18,0.025024,0.0,0.36883,0.0,7040.0,0.0,0.882287,86.909632,66.349892,8.152448,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
react_tool,116,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(1536, 1, 1)","(128, 1, 1)",profiled,4.32,2.5,10.965172,0.0,37.707115,0.0,1584640.0,0.0,19.222018,52.874763,10.607159,69.85511,100.0,1.0,16.0,,,"underutilised: SM 11 %, DRAM 38 %, L2 19 %, occ 70 %"
react_tool,117,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,copy,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[","(384, 1, 1)","(128, 1, 1)",profiled,3.712,1.54,1.359797,0.0,43.978311,0.0,1577984.0,0.0,17.305047,36.585366,6.958935,17.859106,100.0,0.25,30.0,,,"underutilised: SM 1 %, DRAM 44 %, L2 17 %, occ 18 %"
react_tool,118,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(768, 1, 1)","(128, 1, 1)",profiled,3.648,2.82,12.446743,0.0,22.737069,0.0,810240.0,0.0,14.973603,64.092579,10.985145,42.698722,100.0,0.5,16.0,,,"latency/launch-bound: 0.50 waves per SM, no unit above 30 % of peak"
react_tool,119,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,gemm,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params,"(24, 4, 1)","(128, 1, 1)",profiled,17.504,17.12,28.39689,41.544874,53.579085,0.0,9212928.0,0.0,59.951889,91.045133,41.555017,8.33068,16.666667,0.38,88.0,,,tensor-core compute-bound
react_tool,120,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,gemm,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_tn_align8>(T1::Param,"(12, 1, 8)","(128, 1, 1)",profiled,5.856,5.12,10.559536,18.654802,32.700573,0.0,1869824.0,0.0,29.066739,87.22306,18.654802,8.323821,8.333333,0.75,88.0,,,"underutilised: SM 11 %, DRAM 33 %, L2 29 %, occ 8 %"
react_tool,121,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,reduce,"void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, ","(8, 12, 1)","(32, 16, 1)",profiled,3.008,2.11,7.533065,0.0,27.420775,0.0,797440.0,0.0,10.775564,32.641068,13.534263,31.386634,100.0,0.25,38.0,,,"latency/launch-bound: 0.25 waves per SM, no unit above 30 % of peak"
react_tool,122,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,gemm,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_tn_align8>(T1::Param,"(12, 1, 8)","(128, 1, 1)",profiled,5.92,4.99,10.451713,18.774655,32.421875,0.0,1869824.0,0.0,28.78636,87.222431,18.774655,8.323758,8.333333,0.75,88.0,,,"underutilised: SM 10 %, DRAM 32 %, L2 29 %, occ 8 %"
react_tool,123,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,reduce,"void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, ","(8, 12, 1)","(32, 16, 1)",profiled,3.104,1.7,7.721683,0.0,26.669521,0.0,797440.0,0.0,10.486627,32.87085,14.189652,31.83298,100.0,0.25,38.0,,,"latency/launch-bound: 0.25 waves per SM, no unit above 30 % of peak"
react_tool,124,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 64, 64>(T1 *,","(256, 6, 1)","(512, 1, 1)",profiled,3.584,3.14,15.496845,0.0,1.926471,0.0,67072.0,0.0,2.162742,71.466198,13.404036,67.415249,100.0,4.0,29.0,,,"underutilised: SM 15 %, DRAM 2 %, L2 2 %, occ 67 %"
react_tool,125,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 64, 64>(T1 *,","(256, 6, 1)","(512, 1, 1)",profiled,3.744,3.07,14.459398,0.0,1.839888,0.0,67072.0,0.0,2.036325,68.409344,13.269338,68.662108,100.0,4.0,29.0,,,"underutilised: SM 14 %, DRAM 2 %, L2 2 %, occ 69 %"
react_tool,126,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(768, 1, 1)","(128, 1, 1)",profiled,3.616,2.34,14.425137,0.0,24.454772,0.0,855424.0,0.0,13.708678,56.844603,11.082174,43.595529,100.0,0.5,16.0,,,"latency/launch-bound: 0.50 waves per SM, no unit above 30 % of peak"
react_tool,127,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(384, 1, 1)","(128, 1, 1)",profiled,3.264,2.05,5.651392,0.0,12.964309,0.0,411008.0,0.0,7.973922,60.903261,4.363671,22.846216,100.0,0.25,16.0,,,"latency/launch-bound: 0.25 waves per SM, no unit above 30 % of peak"
react_tool,128,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,4.8,3.87,30.429738,0.0,16.895724,0.0,793088.0,0.0,10.785446,52.595972,6.090667,83.961694,100.0,1.33,39.0,,,"underutilised: SM 30 %, DRAM 17 %, L2 11 %, occ 84 %"
react_tool,129,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(768, 1, 1)","(128, 1, 1)",profiled,3.616,2.27,13.213313,0.0,24.451112,0.0,855296.0,0.0,16.513172,66.252788,10.988742,42.601977,100.0,0.5,16.0,,,"latency/launch-bound: 0.50 waves per SM, no unit above 30 % of peak"
react_tool,130,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::BFloat1","(768, 1, 1)","(128, 1, 1)",profiled,3.936,2.46,12.761861,0.0,41.718079,0.0,1592576.0,0.0,16.465844,40.295023,9.715016,43.714879,100.0,0.5,16.0,,,"underutilised: SM 13 %, DRAM 42 %, L2 16 %, occ 44 %"
react_tool,131,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(96, 1, 1)","(128, 1, 1)",profiled,3.36,1.89,2.170934,0.0,5.114348,0.0,167168.0,0.0,3.147546,65.483536,2.089328,8.31398,100.0,0.06,16.0,,,"latency/launch-bound: 0.06 waves per SM, no unit above 30 % of peak"
react_tool,132,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(48, 1, 1)","(128, 1, 1)",profiled,3.136,1.82,0.753141,0.0,2.196741,0.0,66944.0,0.0,2.134625,79.152968,1.488776,8.301985,100.0,0.03,16.0,,,"latency/launch-bound: 0.03 waves per SM, no unit above 30 % of peak"
react_tool,133,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.584,2.62,8.006581,0.0,3.011297,0.0,105088.0,0.0,2.167661,67.034374,6.126184,74.676588,100.0,1.33,39.0,,,"underutilised: SM 8 %, DRAM 3 %, L2 2 %, occ 75 %"
react_tool,134,plan,768,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(96, 1, 1)","(128, 1, 1)",profiled,3.296,1.86,1.842304,0.0,5.222986,0.0,167296.0,0.0,3.416261,69.282589,2.07496,8.309385,100.0,0.06,16.0,,,"latency/launch-bound: 0.06 waves per SM, no unit above 30 % of peak"
